FoodID,FoodGroups,FoodName,Air,Energi,Protein,Lemak,Abu,Karbohidrat,Serat,GulaTotal,Kalsium,Besi,Magnesium,Fosfor,Kalium,Natrium,Seng,Tembaga,Mangan,Selenium,VitaminC,Tiamina,Riboflavin,Niasin,Pantotenat,VitaminB6,FolatTotal,Kolina,VitaminB12,VitaminA-IU,VitaminA-RAE,Retinol,AlphaKaroten,BetaKaroten,BetaKriptosantin,Likopen,ZeaksantinLutein,VitaminE,VitaminD,VitaminD-IU,VitaminK,LemakJenuh,LemakTunggal,LemakGanda,Kolesterol,Source
5875,"Sup, Saus, dan Kaldu",Tomat Panen Homestyle Campbell dengan Sup Basil,"87,9",45,"0,82","0,41","1,7","9,39","0,8","6,53",8,"0,29",,,,322,,,,,"7,3",,,,,,,,,204,,,,,,,,,,,,"0,204",,,2,USDA
5876,"Sup, Saus, dan Kaldu",Wasabi,"31,7",292,"2,23","10,9","9,04","46,13","6,1","13,2",41,"0,5",21,26,182,3.390,"0,61","0,055","0,137","2,2",,"0,05","0,07","0,16",,"0,05",10,2,,1,,,,,,,3,"3,44",,,"3,1","2,031","4,41","3,627",,USDA
5877,Makanan Ringan,Cemilan kerupuk udang,"13,6",426,"7,14","17,86","2,31","59,09","5,6","21,43",20,"1,91",72,191,193,571,"1,38","0,221","2,14","33,1",,"0,264","0,091","2,631","0,321","0,216",23,18,"0,02",,,,,,,,116,"3,28",,,"12,8","5,357","7,997","3,971",2,USDA
5878,Makanan Ringan,Cemilan kue beras beras merah jagung,"5,9",385,"8,4","3,2","1,4","81,2","2,9",,9,"1,17",114,320,275,167,"2,22","0,42","5,08",,,"0,08","0,104","6,435","0,93","0,14",19,,,,,,,,,,,,,,,"0,63","1,14","1,13",,USDA
5879,Makanan Ringan,Cemilan Sunkist Fruit Roll Strawberry dengan Vitamin A C dan E,"14,6",342,"0,6",1,"1,1","82,7","7,7",,,,,,,111,,,,,"81,6",,,,,,,,,835,,,,,,,,,,,,,,,,USDA
5880,Makanan Ringan,Granola bar lembut dilapisi susu cokelat selai kacang,"3,2",536,"9,6","31,2","1,9","54,1","3,8","23,63",108,"1,45",67,227,339,193,"1,47","0,323",,"15,7","0,6","0,1","0,21","3,29",,"0,11",25,25,"0,46",26,8,8,,,,,32,"4,59",,,"5,7","17,065","6,561","1,906",12,USDA
5881,Makanan Ringan,Keripik kentang tanpa garam mengurangi lemak,1,487,"7,1","20,8","3,3","67,8","6,1","0,22",21,"1,35",89,193,1.744,8,"1,01","0,348",,"8,1","25,7","0,21","0,27",7,,"0,67",10,53,,,,,,,,,,"5,47",,,"13,3","4,16","4,8","10,94",,USDA
5882,Makanan Ringan,Keripik tortilla kuning polos asin,"1,94",497,"6,62","22,33","1,73","67,38","4,7","1,21",104,"1,32",84,234,206,310,"1,46","0,105","0,357","8,4",,"0,13","0,043","1,498","0,411","0,202",22,19,,158,8,,56,39,57,,1.198,"2,97",,,"0,6","2,776","8,584","9,179",,USDA
5883,Makanan Ringan,Keripik tortilla rendah lemak dipanggang tanpa lemak,"1,7",415,11,"5,7","1,4",80,"5,3","0,67",159,"1,6",97,318,272,517,"1,15","0,11",,"15,7","0,2","0,22","0,28","0,42",,"0,18",16,22,,104,5,,30,47,1,,652,"0,77",,,"0,2","0,85","1,66","2,87",,USDA
5884,Makanan Ringan,Kerupuk nasi,"0,11",416,10,5,"2,24","82,64",,,,,156,362,243,233,"2,2","0,301","4,071","25,5",,"0,436","0,101","5,537","1,624","0,554",22,33,,,,,,,,,,"1,26",,,"2,1",,"3,021","1,641",,USDA
5885,Makanan Ringan,Kue beras cracker (termasuk kue beras mini hain),"5,8",392,"7,1","4,3","1,7","81,1","4,2","0,88",11,"1,49",131,360,428,71,3,"0,445",,"24,6",,"0,06","0,16","7,81",,"0,15",21,19,,,,,,,,,,"1,24",,,"1,9","0,875","1,582","1,52",,USDA
5886,Makanan Ringan,Makanan Ringan berbahan dasar jagung diekstrusi puff atau twist rasa keju,"0,56",567,"5,46","36,54","2,9","54,54","0,8","3,57",53,"1,69",18,126,180,928,"0,37","0,041","0,059","8,1","0,1","0,18","0,38","2,627","0,98","0,116",80,12,"0,2",95,13,10,,23,29,,635,"4,18","0,1",2,"1,3","3,749","0,478","17,934",7,USDA
5887,Makanan Ringan,Makanan Ringan berbasis jagung diekstrusi keripik biasa,"1,07",538,"6,17","33,36","2,13","56,9",4,"0,27",138,"1,2",72,194,144,514,"1,29","0,101","0,333","7,6",,"0,047","0,078","0,842","0,19","0,167",8,12,,69,3,,2,20,41,,527,"7,23",,,"6,3","4,331","9,134","16,438",,USDA
5888,Makanan Ringan,Makanan Ringan berbasis jagung diekstrusi keripik rasa barbekyu,"1,2",523,7,"32,7","2,8","56,2","5,2",,131,"1,54",77,207,236,763,"1,06","0,166","0,774","4,1","1,7","0,075","0,21","1,645","0,143","0,23",39,,,611,31,,,,,,,,,,,"4,46","9,48","16,17",,USDA
5889,Makanan Ringan,Makanan Ringan berbasis jagung diekstrusi keripik rasa barbekyu dibuat dengan tepung masa yang diperkaya,"1,2",523,7,"32,7","2,8","56,2",,,131,"4,9",77,207,236,763,"1,06","0,166","0,774","6,7","1,7","0,42","0,48","6,3","0,143","0,23",200,,,611,31,,,,,,,,,,,"4,46","9,48","16,17",,USDA
5890,Makanan Ringan,Makanan Ringan berbasis jagung diekstrusi keripik tawar,1,557,"6,6","33,4","1,6","57,4","4,4","1,41",124,"1,7",70,184,185,15,"0,85","0,249",,"6,7",2,"0,14","0,16","1,48",,"0,21",7,18,,70,4,,,42,,,212,"1,36",,,"33,6","4,344","9,04","17,093",,USDA
5891,Makanan Ringan,Makanan Ringan berbasis jagung diekstrusi kerucut polos,2,510,"5,8","26,9","2,3","62,9","1,1",,3,"2,54",11,44,81,1.022,"0,21","0,04","0,087","3,8",,"0,32","0,24","1,41","0,225","0,04",3,,,318,16,,,,,,,,,,,"22,75","1,7","0,78",,USDA
5892,Makanan Ringan,Makanan Ringan berbasis jagung diekstrusi puff atau twists rasa keju tidak diperkaya,"1,5",558,"5,76","35,76","2,89","54,1","2,2","2,76",58,"1,1",20,108,197,896,"0,6","0,063","0,095",3,,"0,155","0,2","5,743","0,374","0,064",120,,"0,48",,,,,,,,,"5,12",,,"36,1","5,512","10,437","18,649",4,USDA
5893,Makanan Ringan,Makanan Ringan berbasis jagung diekstrusi rasa bawang,2,499,"7,7","22,6","2,6","65,1","3,9","4,83",29,"3,72",28,72,143,950,"0,33","0,118","0,202","10,6","1,8","0,22","0,31","3,18","0,262","0,148",110,21,,120,8,2,33,51,,,879,"2,69",,,"5,1","4,34","13,36","3,14",,USDA
5894,Makanan Ringan,Makanan Ringan Buah NutriGrain dan Nut Bar,"11,26",403,"9,38","10,93","1,72","66,72","7,5","32,45",65,"5,65",105,290,328,195,"3,28","0,436","1,441","11,3","0,2","0,465","0,616","6,442","0,261","0,612",127,24,"1,16",896,267,266,,5,,,40,"3,72","0,8",31,"1,2","1,93","5,705","2,581",,USDA
5895,Makanan Ringan,Makanan Ringan campuran oriental berbahan dasar beras,"2,55",506,"17,31","25,58","2,94","51,62","13,2",3,54,"2,44",118,262,328,413,"2,66","0,134","1,273","8,1","0,3","0,311","0,141","3,081","0,475","0,072",38,18,,,,,,,,,,"5,6",,,"2,4","3,785","9,86","10,643",,USDA
5896,Makanan Ringan,Makanan Ringan campuran trail reguler dengan chip coklat kacang asin dan Biji-Bijian,"6,6",484,"14,2","31,9","2,3","44,9",5,"23,88",109,"3,39",161,387,648,121,"3,14","0,844","1,062","15,4","1,3","0,413","0,224","4,405","0,964","0,259",52,31,,10,,,,6,,,6,"8,4",,,"6,5","6,09","13,027","10,87",4,USDA
5897,Makanan Ringan,Makanan Ringan campuran trail reguler dengan chip coklat kacang dan biji tawar,"6,6",484,"14,2","31,9","2,3","44,9",,,109,"3,39",161,387,648,27,"3,14","0,844","1,062",,"1,3","0,413","0,224","4,405","0,964","0,259",65,,,44,13,1,,,,,,,,,,"6,1","13,54","11,29",,USDA
5898,Makanan Ringan,Makanan Ringan campuran trail teratur,"9,2",462,"13,8","29,4","2,6","44,9",,,78,"3,05",158,345,685,229,"3,22","0,985","1,034",,"1,4","0,462","0,198","4,712","0,895","0,298",71,,,18,1,,,,,,,,,,,"5,55","12,53","9,65",,USDA
5899,Makanan Ringan,Makanan Ringan campuran trail teratur tawar,"9,2",462,"13,8","29,4","2,6","44,9",,,78,"3,05",158,345,685,10,"3,22","0,985","1,034",,"1,4","0,462","0,198","4,712","0,895","0,298",71,,,18,1,,,,,,,,,,,"5,55","12,53","9,65",,USDA
5900,Makanan Ringan,Makanan Ringan campuran trail tropis,9,442,"6,3","17,1",2,"65,6",,,57,"2,64",96,186,709,95,"1,17","0,528","0,966",,"7,6","0,45","0,115","1,482","1,218","0,327",42,,,49,2,,,,,,,,,,,"8,48","2,49","5,16",,USDA
5901,Makanan Ringan,Makanan Ringan Clif Bar Rasa Campuran,11,346,"14,71","5,88","2,65","65,44","7,4","31,62",368,"6,62",147,294,412,195,"4,41","0,441","2,146","20,6","88,2","0,551","0,375","4,412","2,206","0,588",118,46,"1,32",20,1,,,12,,,37,"0,24",,,"36,8","1,471","1,093","2,182",,USDA
5902,Makanan Ringan,Makanan Ringan Cornnuts rasa barbekyu,"1,6",436,9,"14,3","3,4","71,7","8,4",,17,"1,7",109,283,286,600,"1,88","0,136","0,487",,"0,4","0,35","0,142","1,507","0,374","0,187",,,,338,17,,,,,,,,,,,"2,58","7,36","3,22",,USDA
5903,Makanan Ringan,Makanan Ringan daging sapi dihisap,"19,1",550,"21,5","49,6","4,4","5,4",,,68,"3,4",21,180,257,1.531,"2,42","0,13","0,086",,"6,8","0,141","0,436","4,54","0,328","0,205",,,1,250,13,,,150,,,,,,,,"20,8","20,47","4,42",133,USDA
5904,Makanan Ringan,Makanan Ringan dendeng dipotong dan dibentuk,"23,36",410,"33,2","25,6","6,8",11,"1,8",9,20,"5,42",51,407,597,2.081,"8,11","0,227","0,111","10,7",,"0,154","0,142","1,732","0,163","0,179",134,109,"0,99",,,,,,,,,"0,49","0,3",11,"2,3","10,85","11,305","1,011",48,USDA
5905,Makanan Ringan,Makanan Ringan Farley Candy Farley Fruit Snacks dengan Vitamin A C dan E,"14,7",341,"4,4",,,"80,9",,,,,,,,36,,,,,"90,3",,,,,,,,,5.436,,,,,,,,,,,,,,,,USDA
5906,Makanan Ringan,Makanan Ringan Formulated Bar Luna Bar Nutz Over Chocolate,"9,38",403,"20,75","12,19","5,19","52,49","4,3","16,9",886,"14,2",329,785,412,386,"9,72","1,41","2,59","62,5",68,"0,12",3,"37,1","15,9","2,4",1.057,42,"6,4",1.251,374,374,,2,,,28,"8,4","3,1",125,"40,8","5,523","2,933","2,714",,USDA
5907,Makanan Ringan,Makanan Ringan Formulated Bar Mars Snackfood Us Cocoavia Chocolate Almond Snack Bar,"22,9",347,"7,72","14,19",3,"51,68","5,2","27,03",1.209,"2,21",,,,260,,,,,"42,5",,,,,"0,909",182,,"2,73",32,,,,,,,,,,,,"4,326",,,2,USDA
5908,Makanan Ringan,Makanan Ringan Formulated Bar Mars Snackfood Us Cocoavia Chocolate Blueberry Snack Bar,"20,1",325,"6,21","9,27",5,"57,87","4,6","33,4",1.207,"1,88",,,,260,,,,,"42,4",,,,,"1,364",273,,"4,09",32,,,,,,,,,,,,"3,87",,,2,USDA
5909,Makanan Ringan,Makanan Ringan Formulated Bar Mars Snackfood Us Snickers Marathon Chewy Chocolate Peanut Bar,"12,9",396,"24,29","13,12",3,"47,24","2,5","32,86",965,,255,455,,462,"9,55",,,,"144,4","2,727","3,091","36,364","18,182","3,636",727,,"10,91",3.637,,,,,,,,"24,55",,,,"4,728",,,4,USDA
5910,Makanan Ringan,Makanan Ringan Formulated Bar Mars Snackfood Us Snickers Marathon Double Chocolate Nut Bar,14,343,"22,35","8,99",3,"52,47","10,5","22,67",1.495,"17,95",317,566,,333,"13,57",,,,"176,2",,,"45,249","22,624","4,525",905,,"13,57",4.445,,,,,,,,"30,5",,,,"4,847",,,4,USDA
5911,Makanan Ringan,Makanan Ringan Formulated Bar Mars Snackfood Us Snickers Marathon Energy Bar All Flavors,14,386,"21,91","10,79",3,"50,3","6,7","28,71",754,"16,31",317,455,351,383,"11,88","0,452","1,058","4,5","489,9","2,949","3,343","45,249","22,624","4,525",816,18,"12,24",209,62,62,,,,,,"27,53","4,5",181,"1,8","4,753","3,92","1,917",4,USDA
5912,Makanan Ringan,Makanan Ringan Formulated Bar Mars Snackfood Us Snickers Marathon Honey Nut Oat Bar,"9,5",378,"22,5","7,87",5,"54,3",11,"26,26",,"18,15",317,,,318,"11,88","0,452",,,"176,4","3,394","3,846","45,249","22,624","4,525",905,,"13,57",4.451,,,,,,,,"30,5","4,5",181,,"4,481",,,,USDA
5913,Makanan Ringan,Makanan Ringan Formulated Bar Mars Snackfood Us Snickers Marathon Multigrain Crunch Bar,"7,99",422,"18,49","13,18","3,07","57,27","2,8","33,04",953,"14,67",255,455,,418,"9,55",,,,"144,3","2,727","3,091","36,364","18,182","3,636",727,,"10,91",3.182,,,,,,,,"24,57",,,,"4,794",,,3,USDA
5914,Makanan Ringan,Makanan Ringan Formulated Bar Mars Snackfood Us Snickers Marathon Protein Performance Bar Caramel Nut Rush,9,415,25,"12,5",3,"50,5","12,5","28,75",625,"10,13",175,375,188,238,"6,56","0,977","1,322","3,9",75,"1,875","2,125",25,"12,5","2,5",500,2,"7,5",2.188,652,651,,10,,,,"16,88","3,8",150,"10,4","6,25","2,645","2,892",6,USDA
5915,Makanan Ringan,Makanan Ringan Formulated Bar Power Bar Cokelat,"9,83",363,"14,15","3,11","3,28","69,63","5,7","30,07",504,"11,7",248,614,362,308,"9,96","1,43","1,61","7,8","92,3","8,06","1,92","32,6","15,9","2,2",615,18,"5,6",,,,,,,,,"8,28",,,"1,1","1,32","1,05","0,589",,USDA
5916,Makanan Ringan,Makanan Ringan Formulated Bar serat tinggi kenyal gandum dan cokelat,"12,04",350,5,10,"3,14","69,78","22,5",25,250,"0,9",190,419,447,350,"1,96","0,262","3,407","8,9","1,2","0,688","0,091","7,903","1,755","0,963",35,12,,,,,,,,,65,"1,47",,,"2,6","3,397","3,522","2,334",,USDA
5917,Makanan Ringan,Makanan Ringan Formulated Bar SlimFast Optima Meal Bar kacang coklat susu,"10,87",386,"16,19","8,92","3,81","60,21","5,1",25,668,"4,98",250,673,289,253,"5,73","0,284","0,743","46,7","96,6","1,7","1,9","21,2","10,1","2,1",430,41,"7,9",3.133,940,940,,,,,,6,"5,4",214,"129,3","5,36","2,428","1,132",7,USDA
5918,Makanan Ringan,Makanan Ringan Formulated Bar South Beach Protein Bar,"12,16",412,"30,34","15,17","3,93","38,4","7,3","15,17",322,"5,4",71,445,793,436,"2,39","0,846","1,024",9,"27,9","0,176","0,437","1,268","1,987","0,226",184,108,"0,61",6.720,391,66,,3.901,,,11.713,"4,61",,,"350,6","3,384","4,29","5,326",3,USDA
5919,Makanan Ringan,Makanan Ringan Formulated Bar Zone Perfect Classic Crunch Bar Rasa Campuran,7,422,30,14,4,45,2,27,200,"3,6",80,300,250,520,"7,5","0,774","0,846","3,9",120,"0,75","1,7",20,5,2,160,73,"4,2",3.500,1.050,1.050,,,,,2,24,,,"1,6","4,499","3,828","4,804",8,USDA
5920,Makanan Ringan,Makanan Ringan fritolay sunchips camilan multigrain rasa asli,"2,04",491,"7,95","21,11","1,63","67,26","8,8","7,2",20,"1,74",76,222,232,423,"1,65","0,227","1,31","12,2",,"0,14","0,02","2,1","0,9","0,2",25,15,,65,3,,19,29,,,441,"7,04",,,"2,4","2,166","11,501","6,513",,USDA
5921,Makanan Ringan,Makanan Ringan fritolay sunchips multigrain panen cheddar,"2,5",491,"8,08","22,22","2,5","64,7","8,1","7,05",41,"1,41",61,245,238,705,"1,34",,,,"0,9","0,169","0,12","1,975",,"0,269",,,,222,22,,,,,,,,,,,"2,892","12,557","6,631",,USDA
5922,Makanan Ringan,Makanan Ringan fritolay sunchips multigrain rasa bawang Prancis,"2,04",496,"8,68","22,15","1,63","65,49","7,8","8,82",42,"1,55",67,215,257,467,"1,38",,,,"0,9","0,187","0,018","2,399",,"0,289",18,,,,,,,,,,,,,,,"2,469","12,698","6,513",,USDA
5923,Makanan Ringan,Makanan Ringan General Mills Betty Crocker Buah Roll Up Berry Rasa dengan Vitamin C,"10,2",373,"0,1","3,5",1,"85,2",,"38,7",,,,,,317,,,,"3,2",120,,,,,,,,,,,,,,,,,,,,,"0,99","1,724","0,093",,USDA
5924,Makanan Ringan,Makanan Ringan gigitan granola rasa campuran,"7,88",451,"7,17","17,5","1,12","66,27","5,7",30,41,"1,56",69,216,285,167,"1,92","0,247","1,682",20,"0,2","0,199","0,146","2,318","0,45","0,143",33,31,"0,07",10,2,2,,3,,,82,"2,51",,1,"9,1","9,888","3,194","2,546",,USDA
5925,Makanan Ringan,Makanan Ringan granola bar berisi buah tanpa lemak,"13,7",342,"5,9","0,9","1,9","77,6","7,4","45,24",3,4,50,122,220,16,"1,42","0,234",,"8,3","1,7","0,03","0,07","0,4",,"1,59",316,23,"0,18",28,1,,,12,9,,113,"0,22",,,"1,3","0,2","0,24","0,35",,USDA
5926,Makanan Ringan,Makanan Ringan granola bar dengan kelapa dilapisi cokelat,"6,1",531,"5,2","32,2","1,3","55,2","6,2","34,27",42,"1,75",56,154,254,152,"1,17","0,319",,"16,4","0,5","0,14","0,08","0,42",,"0,12",9,13,"0,07",,,,,,,,48,"0,3",,,"1,4","22,72","4,97","3,1",,USDA
5927,Makanan Ringan,Makanan Ringan granola bar hard chocolate chip,"2,4",438,"7,3","16,3","1,8","72,1","4,4",,77,"3,05",72,204,251,344,"1,93","0,261","1,507","12,5","0,1","0,18","0,1","0,555","0,506","0,058",13,,"0,01",42,2,,,,,,,,,,,"11,41","2,63","1,27",,USDA
5928,Makanan Ringan,Makanan Ringan Granola Bar Kashi Golean Kenyal Rasa Campuran,"9,23",390,"16,67","7,69","2,99","63,42","7,7","42,31",103,"1,62",321,255,429,321,"1,4","0,382","0,562","11,3","0,4","0,135","0,151","0,68","0,503","0,095",39,48,"0,16",63,17,16,,5,1,,43,"0,81","0,2",7,"3,6","3,227","2,558","1,228",6,USDA
5929,Makanan Ringan,Makanan Ringan Granola Bar Kashi Golean Renyah Rasa Campuran,"9,43",393,"17,88","9,23","3,89","59,58","5,9","27,3",434,"5,2",86,263,300,486,"4,83","0,79","1,108","6,1","19,3","0,259","0,179","1,888","0,316","1,073",215,44,"3,22",179,50,50,3,7,,,64,"10,27",,,"1,7","4,687","2,498","1,268",,USDA
5930,Makanan Ringan,Makanan Ringan Granola Bar Kashi Tlc Bar Rasa Kenyal dan Campuran,"9,34",429,"18,57","15,71","3,11","53,26","11,4","17,14",,"3,39",107,271,415,293,"1,6","0,506","0,779","9,1",,"0,115","0,289","1,158","0,389","0,063",45,47,,8,2,1,,1,1,,38,"7,14",,,"2,7","1,213","9,486","4,181",,USDA
5931,Makanan Ringan,Makanan Ringan Granola Bar Kashi Tlc Bar Rasa Renyah dan Campuran,"2,74",446,15,15,"4,48","62,78",10,20,,"2,7",97,333,545,400,"2,86","0,678","3,137","18,9",,"0,486","0,163","2,403","0,979","0,536",81,26,,17,1,,4,8,,,73,"2,3",,,"9,8","1,436","7,932","5,006",,USDA
5932,Makanan Ringan,Makanan Ringan granola bar kenyal gula berkurang semua rasa,"11,65",412,"5,55","12,5","0,9","69,4","3,1","20,8",417,"2,03",48,159,199,312,"1,34","0,163","1,133","5,7","0,1","0,19","0,116","1,049","0,418","0,089",17,16,"0,09",1,,,,1,,,47,"1,52",,,"2,3","5,008","5,303","1,44",,USDA
5933,Makanan Ringan,Makanan Ringan granola bar keras polos,"3,9",471,"10,1","19,8","1,9","64,4","5,3","28,57",61,"2,95",97,277,336,294,"2,03","0,392","1,777","16,2","0,9","0,264","0,119","1,581","0,813","0,085",23,22,,33,2,,6,17,,,189,"2,09",,,"14,6","2,37","4,38","12,05",,USDA
5934,Makanan Ringan,Makanan Ringan granola bar lunak tidak dilapisi kacang dan kismis,"6,1",454,8,"20,4","1,9","63,6","5,6",,84,"2,18",91,241,392,254,"1,6","0,38","1,2","15,4",,"0,19","0,19","2,61","0,43","0,12",30,,"0,24",41,2,,,,,,,,,,,"9,54","4,22","5,52",,USDA
5935,Makanan Ringan,Makanan Ringan Granola Bar Mills Umum Alami Valley Manis & Nut Salty Kacang,"3,7",487,"9,14","22,86","2,76","61,14","2,9","33,14",57,"1,44",102,272,390,414,"1,77","0,339","1,157",10,"0,3","0,357","0,528","3,413","0,644","0,32",55,49,"0,25",473,142,142,,,,,9,"6,89",,,"11,7","6,857","9,083","5,141",,USDA
5936,Makanan Ringan,Makanan Ringan Granola Bar Mills Umum Alam Valley dengan Lapisan Yogurt,"7,18",423,"5,71","11,43","1,43","74,29","4,4",40,286,"1,03",62,191,168,271,"1,58","0,173","1,297","12,3",,"0,905","0,542","7,302","0,499","0,708",126,20,"0,01",1.582,475,475,,,,,,"1,7",,,"6,9","1,372","6,372","3,476",,USDA
5937,Makanan Ringan,Makanan Ringan Granola Bar Mills Umum Alam Valley Mix Trail Chewy,"9,3",415,"5,71","11,43","1,29","72,27","3,8","42,86",116,"8,71",63,168,189,185,"1,35","0,226","1,057","10,5","0,1","0,64","0,391","5,443","0,422","0,52",92,29,,1.007,302,302,,1,,,,"2,66",,,"7,5","1,435","4,585","4,028",,USDA
5938,Makanan Ringan,Makanan Ringan Granola Bar Oatmeal Quaker To Go Semua Rasa,"9,86",389,"6,67","6,67","1,33","75,47","4,6","31,54",333,6,69,167,238,367,"1,42","0,173","1,547",16,"0,9","0,5","0,567","6,667","0,628","0,667",75,47,"0,08",793,236,235,2,3,1,,58,"2,25","0,1",4,"6,9","1,299","1,531","2,559",36,USDA
5939,Makanan Ringan,Makanan Ringan Granola Bar Quaker Dipps Semua Rasa,"5,56",480,"7,52","20,42","1,55","64,96","3,2","37,61",65,"1,16",55,162,231,269,"1,2","0,217","1,138","14,6","0,3","0,132","0,097","1,007","0,393","0,115",12,20,"0,06",15,4,4,,1,,,43,"4,19","0,1",3,2,"8,693","3,499","7,051",,USDA
5940,Makanan Ringan,Makanan Ringan Granola Bar Quaker Kenyal 90 Calorie Bar,"6,23",408,"4,17","8,33","2,1","79,17","4,2","29,17",333,"1,5",71,152,224,313,"1,23","0,307","1,389","10,1","0,5","0,189","0,076","1,064","0,506","0,122",17,24,"0,03",54,3,,1,32,,,32,"2,23",,,"2,8","2,083","2,945","1,929",,USDA
5941,Makanan Ringan,Makanan Ringan granola batangan soft almond pelapis manisan,"8,74",455,"8,6",20,"2,53","60,13","4,3",34,136,"1,49",95,192,320,486,"1,41","0,337","0,933","6,5","0,2","0,102","0,36","1,318","0,379","0,072",18,27,"0,14",19,5,5,,1,,,15,"7,6",,,"1,5","5,668","9,491","3,643",,USDA
5942,Makanan Ringan,Makanan Ringan granola keras almond,"3,1",495,"7,7","25,5","1,6",62,"4,8",,32,"2,5",81,228,273,256,"1,58","0,127","1,365",15,,"0,28","0,07","0,61","0,466","0,047",12,,,37,2,,,,,,,,,,,"12,51","7,74","3,76",,USDA
5943,Makanan Ringan,Makanan Ringan granola keras selai kacang,"2,3",483,"9,8","23,8","1,7","62,3","2,9",,41,"2,4",55,139,291,283,"1,25","0,218","0,922",15,"0,2","0,21","0,09","1,97","0,387","0,096",18,,,16,1,,,,,,,,,,,"3,2",7,"12,08",,USDA
5944,Makanan Ringan,Makanan Ringan granola lembut dilapisi lapisan cokelat susu keping cokelat,"3,6",466,"5,8","24,9","1,5","63,8","3,4",,103,"2,33",66,199,313,200,"1,3","0,35","0,93",,,"0,09","0,25","0,72","0,51","0,1",26,,"0,57",39,7,5,,,,,,,,,,"14,22","7,77","1,82",5,USDA
5945,Makanan Ringan,Makanan Ringan granola lembut dilapisi lapisan cokelat susu selai kacang,"3,2",508,"10,2","31,1","1,9","53,4","2,8","23,74",108,"1,45",67,227,339,193,"1,47","0,323","1,35","13,1","0,6","0,1","0,21","3,29","0,53","0,106",25,25,,25,5,5,,6,,,33,"4,17",,,"13,2","17,01","6,54","1,9",12,USDA
5946,Makanan Ringan,Makanan Ringan granola lembut tidak dilapisi keping coklat,"6,45",418,"5,65","16,57","1,14","70,2","3,8","28,92",41,"2,19",64,176,237,251,"1,3","0,273","1,263","11,1",,"0,169","0,082","0,765","0,341","0,066",16,17,,,,,,,,,,"0,31",,,"16,4","6,061","6,967","1,576",,USDA
5947,Makanan Ringan,Makanan Ringan granola lembut tidak dilapisi keping coklat graham dan marshmallow,6,427,"6,1","15,5","1,6","70,8",4,,89,"2,57",71,202,275,316,"1,3","0,28","1,28","15,4",,"0,14","0,15",1,"0,38","0,05",21,,,47,2,,,,,,,,,,,"9,18","2,92","2,55",,USDA
5948,Makanan Ringan,Makanan Ringan granola lembut tidak dilapisi kismis,"6,4",448,"7,6","17,8","1,8","66,4","4,2",,101,"2,44",72,220,362,282,"1,3","0,28","1,26","15,7",,"0,231","0,163","1,101","0,48","0,103",21,,"0,18",,,,,,,,,,,,,"9,57","2,84","3,21",,USDA
5949,Makanan Ringan,Makanan Ringan granola lembut tidak dilapisi polos,"6,4",443,"7,4","17,2","1,7","67,3","4,6",,105,"2,56",74,230,325,278,"1,5","0,27","1,53","16,2",,"0,295","0,165","0,515","0,52","0,1",24,,"0,39",,,,,,,,,,,,,"7,25","3,82","5,32",,USDA
5950,Makanan Ringan,Makanan Ringan granola lembut tidak dilapisi selai kacang,"7,3",426,"10,5","15,8","2,1","64,4","4,3",,91,"2,13",86,250,291,409,"1,86","0,66","1,4","18,9",,"0,228","0,148","3,142","0,54","0,103",32,,"0,2",14,2,1,,,,,,,,,,"3,65","6,59","4,27",,USDA
5951,Makanan Ringan,Makanan Ringan granola lembut tidak dilapisi selai kacang dan keping cokelat,"5,9",432,"9,8",20,2,"62,2","4,2",,80,"1,94",88,262,377,328,"1,7","0,4","1,35",,,"0,12","0,12","3,15","0,53","0,1",33,,"0,45",12,2,1,,,,,,,,,,"5,59","8,36","4,61",1,USDA
5952,Makanan Ringan,Makanan Ringan kacang polong panggang rasa wasabi,"6,93",432,"14,11","14,11","2,65","62,2","3,8","14,11",123,"3,8",102,270,732,300,"3,31","0,444","1,254","7,2",,"0,614","0,314","5,06","0,479","0,548",138,58,,1.537,77,,42,901,,,4.930,"2,31",,,"50,3","5,29","5,792","1,951",,USDA
5953,Makanan Ringan,Makanan Ringan Kellogg's Bar Sereal dan Pasta dan Pasta NutriGrain Buah,"16,7",365,"4,22","8,67","2,8","67,61",3,"28,98",576,"6,14",37,134,247,354,"5,24","0,142","0,996","5,6","7,8","1,153","2,067","19,267","0,405","1,833",14,45,,2.027,604,603,4,8,2,,37,"0,93",,,"15,3","1,442","1,989","4,544",,USDA
5954,Makanan Ringan,Makanan Ringan Kellogg Bar Granola Rendah Lemak Kellogg Almond Renyah / Gula Merah,5,390,8,"7,4","1,6",78,"6,2",,35,"8,6",87,248,249,291,"2,2","0,7","1,797",,,"0,7","0,8","9,5","0,671",1,,,,2.381,713,713,,,,,,,,,,"1,1","1,8","4,5",,USDA
5955,Makanan Ringan,Makanan Ringan Kellogg Krispies Beras Padi Kellogg,"5,9",414,"3,4",9,"1,2","80,5",,"19,36",3,"2,2",13,42,39,351,"0,5","0,1","1,601",11,,"0,7","0,8","9,1",,"0,9",241,,,900,270,270,,,,,,,,,,"1,4","2,5","5,1",,USDA
